Tháng,Năm,Ngành hàng,KV,Số IB,Tên Khách hàng,Tên gói thầu,Ngày  mở thầu,Ngày phê duyệt thầu,Thời hạn thầu,Công ty trúng thầu,Hãng SX,Tên mặt hàng dự thầu,Phân nhóm lớn sản phẩm trúng thầu,Phân nhóm nhỏ sản phẩm trúng thầu,Nhập khẩu/ Việt Nam,Dung tích, Số lượng trúng thầu ,  Đơn giá trúng thầu  ,  Giá trị trúng thầu  ,Cấu hình trúng thầu,Sale
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Cleanwell 4%,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,5000,120,840000,100800000,"- Thành phần : Chlorhexidine Digluconate 4%( kl/tt), Glycerine 2%, Isopropyl Alcohol 2%, Lauryl amine oxide 05%, Cetearech-60 Miristy, hương liệu  , nước tinh khiết vừa đủ
- Công dụng: Dung dịch sát khuẩn tay trước khi: phẫu thuật, thủ thuật, tắm bệnh nhân trước mổ
- Tiêu chuẩn chất lượng: ISO 9001:2015, ISO 13485:2016",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Cleanwell 4%,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,1000,180,86100,15498000,"- Thành phần : Chlorhexidine Digluconate 4%( kl/tt), Glycerine 2%, Isopropyl Alcohol 2%, Lauryl amine oxide 05%, Cetearech-60 Miristy, hương liệu  , nước tinh khiết vừa đủ
- Công dụng: Dung dịch sát khuẩn tay trước khi: phẫu thuật, thủ thuật, tắm bệnh nhân trước mổ
- Tiêu chuẩn chất lượng: ISO 9001:2015, ISO 13485:2016",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Anfasurface,Xử lý bề mặt,Phun tay,Việt Nam,5000,120,840000,100800000,"Thành phần: Didecyl dimethyl ammonium chloride (DDAC) 0,1% (w/w), Poly(hexamethylenebiguanide) hydrochloride (PHMB) 0,1 % (w/w), Ethanol 30% (w/w), Chất hoạt động bề mặt: Fatty Alcohol Ethoxylate, Chất chỉnh pH : Sodium dihydrogen phosphate, Chất chống ăn mòn, hương liệu Công dụng: Dung dịch thích hợp để làm sạch và khử khuẩn nhanh các bề mặt, Trang thiết bị trong phòng mổ , khu vực nguy cơ nhiễm khuẩn cao như phòng thay băng, chăm sóc bệnh nhân, các vật dụng dễ bị nhiễm khuẩn như: bàn mổ, xe đẩy, giường bệnh, băng ca
Tiêu chuẩn chất lượng:  ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Clearwateris 05%,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,180,105000,18900000,"- Thành phần : Chlorhexidine Gluconate 0,5%, Ethanol 70%, Glycerol monostearate 1%, Hydroxyethyl cellulose 1%, Vitamin E 1%, Triethanollamine 2,5%, hương liệu, Nước tinh khiết vừa đủ
- Công dụng: dùng để sát khuẩn tay trước khi thăm khám, trước phẫu thuật hoặc làm thủ thuật
- Có giấy phép lưu hành do cục quản lý môi trường bộ y tế cấp
- Tiêu chuẩn chất lượng: ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Clearwateris 05%,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,120,105000,12600000,"- Thành phần : Chlorhexidine Gluconate 0,5%, Ethanol 70%, Glycerol monostearate 1%, Hydroxyethyl cellulose 1%, Vitamin E 1%, Triethanollamine 2,5%, hương liệu, Nước tinh khiết vừa đủ
- Công dụng: dùng để sát khuẩn tay trước khi thăm khám, trước phẫu thuật hoặc làm thủ thuật
- Có giấy phép lưu hành do cục quản lý môi trường bộ y tế cấp
- Tiêu chuẩn chất lượng: ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Clearwateris 05%,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,180,105000,18900000,"- Thành phần : Chlorhexidine Gluconate 0,5%, Ethanol 70%, Glycerol monostearate 1%, Hydroxyethyl cellulose 1%, Vitamin E 1%, Triethanollamine 2,5%, hương liệu, Nước tinh khiết vừa đủ
- Công dụng: dùng để sát khuẩn tay trước khi thăm khám, trước phẫu thuật hoặc làm thủ thuật
- Có giấy phép lưu hành do cục quản lý môi trường bộ y tế cấp
- Tiêu chuẩn chất lượng: ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,An Sinh,Asi-Clean,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,180,1575000,283500000,"Chất liệu: Thành phần: Didecyldimethyl ammonium chloride 6,5%w/w + Chlorhexidine digluconate 0,074%w/w, chất hoạt động bề mặt non-ionic (Fatty alcohol ethoxylated), Chất chống ăn mòn kim loại Benzotriazol, Chất bảo quản
Thể tích: Can 5 lít
Đặc tính kỹ thuật: Làm sạch và khử khuẩn dụng cụ y tế Nồng độ sử dụng 0,5%, pH = 6,5 – 8,0 Thời gian tiếp xúc: từ 5 phút
Tiêu chuẩn: Diệt khuẩn (Pseudomonas aeruginosa, Staphylococcus aureus, Shigella sp, Bacillus subtilis, )
Diệt nấm (Candida albicans)",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Huckert,Umonium38 Instruments,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,240,1440000,345600000,"Chất liệu: N-benzyl-N-dodecylN, N-dimethylammonium
chloride/N-benzyl-N, Ndimethyl-N tetradecyl
ammonium chloride 99g/L Thể tích: Chai 1 lít
Đặc tính kỹ thuật: Làm sạch và
khử khuẩn dụng cụ y tế, Thời
gian tiếp xúc: từ 10 phút
Nồng độ làm sạch: 05% (25ml trong 5L dung dịch) Nồng độ khử khuẩn: 25% (25ml trong 1L dung dịch)
Tương thích tốt với các chất liệu bề mặt
Tiêu chuẩn: (Enterococcushirae, Pseudomonas aeruginosa, Staphylococcus aureus) Diệt virus (Adenovirus, Norovirus MNV, Vaciniavirus,
Poliovirus), diệt Mycobact (Mavium, M terrae)
(Hoặc có tính năng tương đương)",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Greenax Didecyl,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,180,1890000,340200000,"Thành phần: Didecyl dimethyl ammonium chloride (DDAC) 7% (w/w), Poly(hexamethylenebiguanide) hydrochloride (PHMB) 1,5% (w/w), Protease 05% (w/w), Lipase 05% (w/w), Amylase 0,5% (w/w)
 Công dụng: được sử dụng tẩy rửa và khử khuẩn mức độ trung bình các dụng cụ, thiết bị y tế trong BV, trạm y tế, trung tâm chăm sóc sức khỏe và phòng thí nghiệm
 Tiêu chuẩn chất lượng:  ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Greenax Didecyl,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,180,420000,75600000,"Thành phần: Didecyl dimethyl ammonium chloride (DDAC) 7% (w/w), Poly(hexamethylenebiguanide) hydrochloride (PHMB) 1,5% (w/w), Protease 05% (w/w), Lipase 05% (w/w), Amylase 0,5% (w/w)
 Công dụng: được sử dụng tẩy rửa và khử khuẩn mức độ trung bình các dụng cụ, thiết bị y tế trong BV, trạm y tế, trung tâm chăm sóc sức khỏe và phòng thí nghiệm
 Tiêu chuẩn chất lượng:  ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Greenazymes,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,180,1680000,302400000,"Thành phần :Dung dịch tẩy rửa dụng cụ  chứa 14% hỗn hợp 5 enzyme :Protease, Lipase, Amylase, Mannanase, Cellulase, tá dược và nước tinh khiết vừa đủ
 Công dụng: tẩy rửa làm sạch biofilm, chất bẩn, thủy phân máu, chứa hỗn hợp đa enzyme sử dụng để làm sạch dụng cụ phẫu thuật và dụng cụ nội soi bằng phương pháp thủ công hoặc tự động bằng máy rửa siêu âm/ máy rửa khử khuẩn Có bảng đánh giá an toàn sản phẩm, tương thích với nhiều loại vật liệu, không gây ăn mòn kim loại Dung dịch hiệu quả với mọi loại nước mềm hoặc nước chưa qua xử lý
Tiêu chuẩn chất lượng:  ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Greenazymes,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,360,399000,143640000,"Thành phần :Dung dịch tẩy rửa dụng cụ  chứa 14% hỗn hợp 5 enzyme :Protease, Lipase, Amylase, Mannanase, Cellulase, tá dược và nước tinh khiết vừa đủ
 Công dụng: tẩy rửa làm sạch biofilm, chất bẩn, thủy phân máu, chứa hỗn hợp đa enzyme sử dụng để làm sạch dụng cụ phẫu thuật và dụng cụ nội soi bằng phương pháp thủ công hoặc tự động bằng máy rửa siêu âm/ máy rửa khử khuẩn Có bảng đánh giá an toàn sản phẩm, tương thích với nhiều loại vật liệu, không gây ăn mòn kim loại Dung dịch hiệu quả với mọi loại nước mềm hoặc nước chưa qua xử lý
Tiêu chuẩn chất lượng:  ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Sg Pharma,Greenax Opa,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,180,861000,154980000,"Thành phần : Ortho-Phthalaldehyde 055% , Ph = 72-82 , không gây ăn mòn dụng cụ , có bảng tương thích chất liệu dụng cụ Tái sử dụng trong vòng 14 ngày , phần còn lại trong bình có thể sử dụng trong vòng 75 ngày sau khi mở nắp, có que thử kèm theo Khử khuẩn mức độ cao ngâm trong 5 phút
 Công dụng: dung dịch khử khuẩn mức độ cao cho các loại dụng cụ y tế thiết yếu sử dụng nhiều lần, các loại dụng cụ chịu nhiệt, không chịu nhiệt, dùng cho các loại dụng cụ nội soi bằng máy rửa, khử khuẩn ống nội soi
Có giấy phép lưu hành do cục quản lý môi trường bộ y tế cấp
- Tiêu chuẩn chất lượng: ISO 13485:2016, ISO 9001:2015",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Huckert,Umonium38 Medical Spray,Xử lý bề mặt,Phun tay,Nhập khẩu,1000,180,1248000,224640000,"Chất liệu: Thành phần: N-benzyl-N-dodecyl-N, N-dimethylammonium chloride/N-benzyl-N, N-dimethyl-N-tetradecyl-ammonium chloride 33g/L
Thể tích: Chai 1 lít
Đặc tính kỹ thuật: Làm sạch và khử khuẩn bề mặt trang thiết bị y tế
Tương thích với Polycarbonate,  plexiglas
Đầu phun tạo bọt
Thời gian tiếp xúc: từ 5 phút
Hiệu quả diệt khuẩn (Enterococcus hirae, Pseudomonas aeruginosa, Staphylococcus aureus) Diệt virus(Adenovirus, Norovirus) (Hoặc có tính năng tương đương)",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,Huckert,Umonium38 Medical Tissues,Xử lý bề mặt,Khăn lau,Nhập khẩu,túi,120,1680000,201600000,"Chất liệu : Khăn tẩm dung dịch N-benzyl-Ndodecyl-N, Ndimethyl-ammonium
chloride/N-benzyl-N, Ndimethyl-N-tetradecylammonium chloride 119g/L
Đặc tính kỹ thuật : Làm sạch & khử khuẩn bề mặt, lau sơ bộ ống nội soi trước khi ngâm làm sạch và khử khuẩn Thời gian tiếp xúc từ 5 phút",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500030929,Bệnh viện Quân Y 121 Cục Hậu cần Quân khu 9,Gói thầu số 4: Gói thầu vật tư hóa chất và sinh phẩm xét nghiệm,45737,45807,24 tháng,CÔNG TY TNHH DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ HÀO TÍN,An Sinh,Asisept,Xử lý bề mặt,Viên khử khuẩn,Việt Nam,100,600,315000,189000000,"Viên khử khuẩn dạng sủi Thành phần: Sodium dichloroisocyanurate 50%w/w Phụ gia vừa đủ 100% Viên 5gram, hộp 100 viên Tiêu chuẩn ISO",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500034508,Bệnh viện Đa khoa tỉnh Hà Nam,Gói thầu số 1: Thuốc Generic,45716,45789,24 tháng,Công Ty Cổ Phần Dược Phẩm Thiết Bị Y Tế Hà Nội, ,Betadine ,Sát khuẩn da,Sát khuẩn da,Nhập khẩu,125,1000,42400,42400000, ,46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500034508,Bệnh viện Đa khoa tỉnh Hà Nam,Gói thầu số 1: Thuốc Generic,45716,45789,24 tháng,CÔNG TY TNHH DƯỢC PHẨM VÀ THIẾT BỊ Y TẾ QUANG MINH, ,Povidon iod 10%,Sát khuẩn da,Sát khuẩn da,Việt Nam,120,1000,23000,23000000, ,46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500038759,Bệnh viện Phụ sản Tiền Giang,"Gói thầu thuốc generic sử dụng năm 2025-2027 (gồm 58 mặt hàng, trong đó số danh mục của từng nhóm: Nhóm 1: 22; Nhóm 2: 02; Nhóm 4: 34)",45735,45783,24 tháng,CHI NHÁNH CÔNG TY CỔ PHẦN DƯỢC PHẨM AGIMEXPHARM - NHÀ MÁY SẢN XUẤT DƯỢC PHẨM AGIMEXPHARM,Agimexpharm,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,1100,2400,138000,331200000, ,46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500045236,Bệnh viện Y học Cổ truyền Trung ương,Mua 431 danh mục thuốc Generic,45726,45785,12 tháng,Công Ty Cổ PhầN Thương Mại Dược Phẩm Và Trang Thiết Bị Y Tế Thuận Phát,Thành Phát,Povidon iod 10%,Sát khuẩn da,Sát khuẩn da,Việt Nam,450,1500,55000,82500000, ,46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500045236,Bệnh viện Y học Cổ truyền Trung ương,Mua 431 danh mục thuốc Generic,45726,45785,12 tháng,CÔNG TY TNHH DƯỢC PHẨM BA ĐÌNH,Agimexpharm,Povidone Iodine,Sát khuẩn da,Sát khuẩn da,Việt Nam,525,1500,17997,26995500, ,46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500046459,Trung tâm Y tế huyện Cư Kuin,Gói thầu số 2: Mua sắm vật tư y tế - hóa chất – sinh phẩm năm 2024 - 2025,45736,45805,12 tháng,LIÊN DANH CÔNG TY TNHH DƯỢC PHẨM HOÀNG VŨ VÀ CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - SẢN XUẤT - XUẤT NHẬP KHẨU SƠN THỊNH,Anios,Aniosgel 85 Npc,Vệ sinh tay,VST chứa cồn,Nhập khẩu,1000,220,340000,74800000,"1 Thành phần: Ethanol 70%w/w + Propanol-2-ol l,74%w/w
2 Cồn sát khuẩn tay dạng gel
3 Đạt tiêu chuẩn: Vệ sinh tay thường quy EN 1500, Vệ sinh tay ngoại khoa EN 12791
4 Diệt virus HIV, Rotavirus, H1N1 trong 30 giây theo tiêu chuẩn EN 14476, và diệt Coronavirus, SARS trong 30 giây theo tiêu chuẩn BGA & DVV",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500046459,Trung tâm Y tế huyện Cư Kuin,Gói thầu số 2: Mua sắm vật tư y tế - hóa chất – sinh phẩm năm 2024 - 2025,45736,45805,12 tháng,LIÊN DANH CÔNG TY TNHH DƯỢC PHẨM HOÀNG VŨ VÀ CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - SẢN XUẤT - XUẤT NHẬP KHẨU SƠN THỊNH,Asp,Cidezyme,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,3780,12,740000,8880000,"Chai/1 Lít Dạng hóa chất: Lỏng
Loại hóa chất: Chế phẩm diệt khuẩn
Tác dụng: Làm sạch và khử khuẩn dụng cụ y tế",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500046459,Trung tâm Y tế huyện Cư Kuin,Gói thầu số 2: Mua sắm vật tư y tế - hóa chất – sinh phẩm năm 2024 - 2025,45736,45805,12 tháng,LIÊN DANH CÔNG TY TNHH DƯỢC PHẨM HOÀNG VŨ VÀ CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - SẢN XUẤT - XUẤT NHẬP KHẨU SƠN THỊNH,Lavitec,Alfasept Cleanser 2,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,1000,34,115000,3910000,"Chlohexidine Gluconate 2% W/V (tương đương 11,3 g/l), Tartrazine tall oil fatty acid diethanolamide < 10 %,  Acetic Acid Glacial < 1%",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500046459,Trung tâm Y tế huyện Cư Kuin,Gói thầu số 2: Mua sắm vật tư y tế - hóa chất – sinh phẩm năm 2024 - 2025,45736,45805,12 tháng,LIÊN DANH CÔNG TY TNHH DƯỢC PHẨM HOÀNG VŨ VÀ CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - SẢN XUẤT - XUẤT NHẬP KHẨU SƠN THỊNH,Hovid,Germisep,Xử lý bề mặt,Viên khử khuẩn,Nhập khẩu,100,1,520000,520000,"Dạng viên sủi tan nhanh trong nước tạo dung dịch có PH Acid Khử khuẩn dụng cụ, bề mặt, đồ vải",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MN,IB2500046459,Trung tâm Y tế huyện Cư Kuin,Gói thầu số 2: Mua sắm vật tư y tế - hóa chất – sinh phẩm năm 2024 - 2025,45736,45805,12 tháng,LIÊN DANH CÔNG TY TNHH DƯỢC PHẨM HOÀNG VŨ VÀ CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - SẢN XUẤT - XUẤT NHẬP KHẨU SƠN THỊNH,Anios,Opaster'Anios,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,24,1280000,30720000,"Thành phần: 0,55% Ortho- Phthalaldehyde, pH=7, dung dịch sẵn sàng sử dụng (không cần hoạt hóa)
Khử khuẩn mức độ cao trong 5 phút
Tái sử dụng trong 14 ngày (tặng kèm test thử để kiểm tra nồng độ OPA)
- Diệt khuẩn EN 14561 (Pseudomonas aeruginosa, Staphylococcus aureus, Enterococcus hirae)
- Diệt nấm EN 14562 (Candida albicans, Aspergillus niger)
- Diệt vi khuẩn lao EN 14563 (Mycobacterium terrae, Mycobacterium avium)
-  Diệt virus EN 17111 (Adenovirus)",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500047514,Bệnh viện Đa khoa khu vực Tây Bắc tỉnh Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế năm 2025-2026 tại BV Đa Khoa khu vực Tây Bắc tỉnh Nghệ An",45724,45832,24 tháng,CÔNG TY TNHH DEKA ,Lavitec,Alfasept Med,Vệ sinh tay,VST chứa cồn,Việt Nam,5000,100,456750,45675000,"Dung dịch sát khuẩn nhanh trong 30s để khô tự nhiên không cần rửa lại với nước, tác dụng diệt > 99.9% vi khuẩn S.Aureus, P.aeruginosa, S.flexneri, C.albicans, M.tuberculosis, Bacillus subtilis. Thành phần, hàm lượng của hoạt chất: 56%w/w Ethanol + 18%w/w Isopropanol (tên gọi khác Isopropyl Alcohol) +  0,5 %w/w Chlorhexidine gluconate.",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500047514,Bệnh viện Đa khoa khu vực Tây Bắc tỉnh Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế năm 2025-2026 tại BV Đa Khoa khu vực Tây Bắc tỉnh Nghệ An",45724,45832,24 tháng,CÔNG TY CP THIẾT BỊ VẬT TƯ Y TẾ VÀ DƯỢC PHẨM NGHỆ AN,Sds,Sds - Protect Life 2%,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,5000,20,339000,6780000,"Dung dịch rửa tay, tắm sát khuẩn  trong 3phút sau đó tráng lại với nước, tác dụng diệt 99.9% vi khuẩn S.Aureus, P.aeruginosa, S.flexneri, C.albicans, M.tuberculosis, Bacillus subtilis. thành phân,hàm lượng của hoạt chất: 2%w/v Chlorhexidine.",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500047514,Bệnh viện Đa khoa khu vực Tây Bắc tỉnh Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế năm 2025-2026 tại BV Đa Khoa khu vực Tây Bắc tỉnh Nghệ An",45724,45832,24 tháng,CÔNG TY TNHH DEKA ,Lavitec,Alfasept Cleanser 4,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,1000,200,72450,14490000,"Chai 500ml, đầu bơm dài 6.5cm dễ dàng thao tác khi sử dụng, rửa tay trước khi phẫu thuật  trong 3 phút sau đó tráng lại với nước, tác dụng diệt > 99.9% vi khuẩn S.Aureus, P.aeruginosa, S.flexneri, C.albicans, M.tuberculosis, Bacillus subtilis. Thành phần, hàm lượng của hoạt chất:  4,0 %w/w Chlorhexidine digluconate.",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500047514,Bệnh viện Đa khoa khu vực Tây Bắc tỉnh Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế năm 2025-2026 tại BV Đa Khoa khu vực Tây Bắc tỉnh Nghệ An",45724,45832,24 tháng,CÔNG TY CP THIẾT BỊ VẬT TƯ Y TẾ VÀ DƯỢC PHẨM NGHỆ AN,Sds,Sds Protect Life 4%,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,5000,20,460000,9200000,"Dung dịch rửa tay trước khi phẫu thuật  trong 3 phút sau đó tráng lại với nước, tác dụng diệt 99.9% vi khuẩn S.Aureus, P.aeruginosa, S.flexneri, C.albicans, M.tuberculosis, Bacillus subtilis. thành phân,hàm lượng của hoạt chất: 4%w/v Chlorhexidine.",46644cba-3b96-45fd-be96-c54540c7ddee
5,2025,KSNK,MB,IB2500047514,Bệnh viện Đa khoa khu vực Tây Bắc tỉnh Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế năm 2025-2026 tại BV Đa Khoa khu vực Tây Bắc tỉnh Nghệ An",45724,45832,24 tháng,CÔNG TY CP THIẾT BỊ VẬT TƯ Y TẾ VÀ DƯỢC PHẨM NGHỆ AN,Asp,Cidezyme,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,20,2500000,50000000,"-Dung dịch ngâm tẩy rửa dụng cụ y tế hoạt tính enzyme, thành phần: protease subtilisin 0,5%, hiệu quả nhanh sau 1 phút.
- ít bọt,  pH trung tính: 7.8-8.8 ngăn không để lại tồn lưu, giúp dụng cụ được khử khuẩn hiệu quả, hương bạc hà dễ chịu, át được mùi của dụng cụ bẩn, không gây ăn mòn dụng cụ
- Đi sâu và làm sạch  các vị trí khó tiếp cận như các khe ống nội soi, đổng thời làm sạch hiệu quả các chất béo và mỡ.
- Đạt các tiêu chuẩn : EC, ISO, CFS Châu Âu",46644cba-3b96-45fd-be96-c54540c7ddee
